OTU ID	Leaf-Ctrl2	Leaf-L3.9-Mericon100-1	Leaf-L3.9-Mericon100-2	Leaf-L3.9-PlantPro100-1	Leaf-L3.9-PlantPro100-2	Leaf-L7-PlantPro100-1	Leaf-L7-PlantPro100.2	Leaf-Magmax100-1	Leaf-Magmax100-2	Root-Ctrl-1	Root-Ctrl-2	Root-Magmax100-1	Root-Magmax100-2	Root-R3.9-Mericon100-1	Root-R3.9-Mericon100-2	Root-R3.9-PlantPro100-1	Root-R3.9-PlantPro100-2	Root-R7-PlantPro100-1	Root-R7-PlantPro100-2
OTU10344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0
OTU10345	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3
OTU10346	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	3	0	1
OTU10347	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	2
OTU10348	0	0	6	0	0	0	0	0	0	0	0	18	19	45	37	125	61	97	138
OTU1035	0	0	0	0	0	0	0	0	0	0	0	3	0	14	22	16	17	33	29
OTU10351	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
OTU10352	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	5
OTU10353	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	3	0
OTU10354	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	1	4
OTU10355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OTU10356	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
OTU10357	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
OTU10359	0	0	0	0	0	0	0	0	0	0	0	11	9	26	31	29	20	25	24
OTU1036	0	0	0	0	0	0	0	0	0	0	0	5	34	14	16	19	8	36	28
OTU10360	0	2	16	0	0	0	0	0	0	0	0	16	14	21	13	57	31	46	71
OTU10361	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	2	3	2	2
OTU10363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
OTU10364	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU10365	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0
OTU10366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
OTU10367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
OTU10368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
OTU10369	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	1
OTU1037	0	0	0	0	0	0	0	0	0	0	0	13	7	9	0	13	25	16	34
OTU10370	0	0	0	0	0	0	0	0	0	0	0	3	0	2	2	0	0	1	1
OTU10371	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10372	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1
OTU10373	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
OTU10374	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
OTU10375	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
OTU10377	0	0	0	0	0	0	0	0	0	0	0	12	8	7	3	7	9	18	12
OTU10378	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	1	1	0
OTU1038	0	0	0	0	0	0	0	0	0	0	0	22	5	12	9	32	22	21	26
OTU10380	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	2	0	2
OTU10381	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	1	0	0	0
OTU10382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1
OTU10384	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1
OTU10387	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU10389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU1039	0	0	0	0	0	0	0	0	0	0	0	5	5	33	20	13	9	20	17
OTU10390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1
OTU10391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU10392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
OTU10393	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1
OTU10395	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	1	0
OTU10396	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
OTU10398	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	2
OTU10399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU104	0	0	1	1	0	0	0	34	0	0	0	5	159	24	20	659	295	64	1259
OTU1040	0	0	0	0	0	0	0	0	0	0	0	16	5	17	23	14	21	17	15
OTU10400	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1
OTU10401	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
OTU10402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
OTU10403	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
OTU10404	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU10405	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1
OTU10406	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
OTU10407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU10408	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	3	9
OTU1041	0	23	14	1	0	1	10	2	0	0	0	22	16	24	9	69	38	44	123
OTU10410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU10411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
OTU10412	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU10413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU10415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OTU10418	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	4	0	5	8
OTU1042	0	0	32	0	0	26	0	56	0	0	0	0	0	0	0	0	0	0	0
OTU10420	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	1	3
OTU10421	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
OTU10422	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1
OTU10424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OTU10425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4
OTU10426	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0
OTU10427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
OTU10430	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU10432	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10433	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU10434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2
OTU10436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0
OTU10437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0
OTU1044	0	0	0	0	0	0	0	0	0	0	0	14	13	51	52	55	10	25	38
OTU10441	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
OTU10442	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	3
OTU10443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
OTU10444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU10447	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
OTU10448	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	1	0	1
OTU1045	0	0	0	0	0	0	0	0	0	0	0	3	6	32	5	26	5	94	16
OTU10451	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10453	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0
OTU10455	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	6	1	6	3
OTU10457	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	4
OTU10459	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1
OTU1046	0	0	0	0	0	0	0	0	0	0	0	33	11	42	12	40	31	68	92
OTU10463	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0
OTU1047	0	0	0	0	0	0	0	0	0	0	0	4	13	29	10	46	30	45	57
OTU10470	0	0	0	0	0	0	0	0	0	0	0	1	2	7	1	3	1	0	1
OTU10471	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0
OTU10473	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	2	1	0	0
OTU10474	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
OTU10477	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU10478	0	0	0	0	0	0	0	0	0	0	0	4	7	16	13	55	32	70	70
OTU10479	0	0	0	0	0	0	0	0	0	0	0	1	2	2	3	4	13	4	1
OTU1048	0	0	0	0	0	0	0	0	0	0	0	30	12	28	15	33	16	46	48
OTU10480	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	2	0
OTU10482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0
OTU10483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU10484	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1
OTU10485	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	0
OTU10486	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
OTU10489	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
OTU1049	0	0	0	0	0	0	0	0	0	0	0	3	6	9	17	15	14	16	31
OTU10491	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0
OTU10492	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1
OTU10493	0	0	0	0	0	0	0	0	0	0	0	1	99	0	4	4	4	20	14
OTU10496	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU10497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
OTU10498	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
OTU10499	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	1
OTU105	0	0	0	0	0	0	0	0	0	0	0	40	116	793	109	237	464	203	338
OTU1050	0	37	33	0	0	0	0	21	14	0	0	0	0	0	0	0	0	0	0
OTU10500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU10501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU10502	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0
OTU10504	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0
OTU10506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
OTU10507	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	3	2	1	0
OTU10509	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	0	0
OTU1051	0	0	0	0	0	0	0	0	0	0	0	54	38	29	17	53	30	39	44
OTU10510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OTU10511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
OTU10512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
OTU10513	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
OTU10514	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	1
OTU10516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OTU10517	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
OTU10519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU1052	0	0	0	0	0	0	0	0	0	0	0	15	10	23	18	11	14	7	14
OTU10522	0	0	0	0	0	0	0	0	0	0	0	13	13	85	27	23	27	28	42
OTU10524	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1
OTU10527	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10529	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU1053	0	0	0	0	0	0	0	0	0	0	0	19	13	42	15	34	28	30	30
OTU10530	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	3	0	1
OTU10532	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0
OTU10533	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0
OTU10534	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
OTU10537	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10538	0	0	16	0	0	0	1	0	0	0	0	1	0	0	0	4	0	0	0
OTU1054	0	0	0	0	0	0	0	0	0	0	0	2	3	31	15	9	0	36	7
OTU10540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
OTU10542	0	0	0	0	0	0	0	0	0	0	0	1	1	12	4	12	2	3	14
OTU10545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1
OTU10547	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
OTU10548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0
OTU10549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0
OTU10550	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU10551	0	0	4	0	0	0	0	0	0	0	0	1	0	2	0	0	0	1	0
OTU10552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1
OTU10553	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	2	2
OTU10554	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
OTU10555	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
OTU10558	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
OTU10559	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
OTU1056	0	0	0	0	0	0	0	0	0	0	0	39	26	48	35	68	34	79	98
OTU10564	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0
OTU10566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU10567	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	0
OTU10568	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU1057	0	0	0	0	0	0	0	0	0	0	0	3	12	22	9	20	16	14	31
OTU10573	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	5	0
OTU10574	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	9	8
OTU10576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1
OTU10577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
OTU1058	0	0	0	0	0	0	0	0	0	0	0	0	0	14	15	1	1	59	8
OTU10580	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
OTU10581	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10582	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1
OTU10583	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU10589	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	2
OTU1059	0	0	0	0	0	0	0	0	0	0	0	29	21	60	17	26	13	30	25
OTU10591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	4
OTU10592	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0
OTU10594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
OTU10597	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OTU10598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU10599	0	110	101	116	0	76	100	95	89	0	0	0	0	0	0	0	0	0	0
OTU106	0	1	5	1	0	0	0	0	0	0	0	86	22	601	211	663	185	73	522
OTU1060	0	0	0	0	0	0	0	0	0	0	0	9	16	14	7	27	10	59	71
OTU10600	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU10601	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	2
OTU10604	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU10605	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	0	0	1
OTU10606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU10607	0	0	0	0	0	0	0	0	0	0	0	1	1	2	4	10	2	23	6
OTU1061	0	0	1	0	0	0	0	0	0	0	0	15	19	34	11	37	27	40	28
OTU10610	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0
OTU10611	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	0	0	4
OTU10613	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2
OTU10614	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	1	1	1	0
OTU10615	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	2
OTU10616	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU10621	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	3
OTU10622	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU10623	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0
OTU10624	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
OTU10626	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10627	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
OTU10628	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
OTU10629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU1063	0	0	0	0	0	0	0	57	0	0	0	11	6	34	17	13	26	20	29
OTU10632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
OTU10633	0	0	0	0	0	0	0	0	0	0	0	1	0	1	3	1	0	0	0
OTU10634	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1
OTU10636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	2
OTU10637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU10639	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	2	0	0	0
OTU1064	0	0	0	0	0	0	0	0	0	0	0	14	21	4	9	54	13	93	71
OTU10640	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
OTU10641	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0
OTU10642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
OTU10644	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1
OTU10645	0	0	0	0	0	0	0	0	0	0	0	1	33	53	38	15	11	32	15
OTU10647	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
OTU10648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	2	0
OTU1065	0	0	0	0	0	0	0	0	0	0	0	3	6	14	10	27	18	22	43
OTU10650	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
OTU10651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU10653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU10655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU10657	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	0
OTU10658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	3
OTU10659	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
OTU10660	0	0	0	0	0	0	0	0	0	0	0	0	2	12	16	6	6	21	14
OTU10661	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU10663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
OTU10666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1
OTU10667	0	0	0	0	0	0	0	0	0	0	0	4	0	7	5	0	5	2	3
OTU10668	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0
OTU10669	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	5	1	1	3
OTU1067	0	0	0	0	0	0	0	0	107	0	0	10	0	0	1	7	0	2	4
OTU10670	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
OTU10671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
OTU10672	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0
OTU10673	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	2	0	0
OTU10675	0	1	0	0	0	0	0	0	0	0	0	15	3	8	7	8	10	14	16
OTU10676	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1
OTU10677	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU10679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0
OTU1068	0	0	0	0	0	0	0	0	0	0	0	11	14	23	26	16	7	6	18
OTU10680	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
OTU10682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3
OTU10683	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU10686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
OTU10687	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0
OTU10689	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU1069	0	0	0	0	0	0	0	0	0	0	0	5	25	15	17	18	19	17	31
OTU10692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
OTU10694	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0	0	3
OTU10696	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU107	0	6	10	0	0	0	0	0	0	0	0	132	230	378	214	1201	614	958	1461
OTU1070	0	0	0	0	0	0	0	0	0	0	0	2	6	26	10	15	9	8	18
OTU10700	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
OTU10702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
OTU10703	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0
OTU10704	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	5	3	2	3
OTU10705	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	1
OTU10706	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1
OTU10707	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	1	3	1
OTU10708	0	0	0	0	0	0	0	0	0	0	0	3	3	1	0	5	2	3	8
OTU10709	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	2	4	1	2
OTU1071	0	0	0	0	0	0	0	0	0	0	0	5	0	20	15	26	9	20	29
OTU10710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU10711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
OTU10713	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OTU10715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU10716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0
OTU10717	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
OTU10718	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0
OTU10719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU1072	0	0	0	0	0	0	0	0	0	0	0	14	9	27	30	17	19	11	6
OTU10720	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1
OTU10722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU10723	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
OTU10725	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
OTU10727	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0
OTU10728	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	3
OTU10729	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
OTU10730	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
OTU10732	0	0	0	0	0	0	0	0	0	0	0	8	8	14	15	53	25	33	82
OTU10733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	4
OTU10734	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1
OTU10735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
OTU10736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
OTU10737	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	2	0	0
OTU10738	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
OTU1074	0	48	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU10740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OTU10741	0	0	0	0	0	0	0	0	0	0	0	1	0	4	2	17	1	8	18
OTU10743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
OTU10744	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
OTU10745	0	0	0	0	0	0	0	0	0	0	0	3	2	1	4	0	6	0	2
OTU10746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0
OTU1075	0	0	0	0	0	0	0	0	0	0	0	11	19	38	13	30	16	24	32
OTU10750	0	0	0	0	0	0	0	0	0	0	0	2	3	12	12	6	0	16	11
OTU10751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1
