	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU10047	Bacteria	Cyanobacteria/Chloroplast	Chloroplast	NA	Chloroplast	Streptophyta	NA
OTU10049	Bacteria	NA	NA	NA	NA	NA	NA
OTU10050	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	NA
OTU10051	NA	NA	NA	NA	NA	NA	NA
OTU10052	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU10053	Bacteria	NA	NA	NA	NA	NA	NA
OTU10054	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10056	Bacteria	Latescibacteria	NA	NA	NA	Latescibacteria_genera_incertae_sedis	NA
OTU10058	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	NA
OTU10060	Bacteria	candidate_division_WPS-1	NA	NA	NA	WPS-1_genera_incertae_sedis	NA
OTU10061	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU10062	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU10063	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU10064	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA	NA
OTU10067	NA	NA	NA	NA	NA	NA	NA
OTU10068	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Myxococcaceae	Corallococcus	NA
OTU10069	Bacteria	NA	NA	NA	NA	NA	NA
OTU10070	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA
OTU10071	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Dokdonella	NA
OTU10072	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU10074	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	NA	NA	NA
OTU10079	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	NA
OTU10080	Bacteria	Proteobacteria	Gammaproteobacteria	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	NA
OTU10082	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	NA
OTU10084	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
OTU10085	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU10086	Bacteria	Firmicutes	Clostridia	Clostridiales	NA	NA	NA
OTU10087	Bacteria	NA	NA	NA	NA	NA	NA
OTU10088	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10089	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU10090	Bacteria	Acidobacteria	Acidobacteria_Gp22	NA	NA	Gp22	NA
OTU10091	Bacteria	Acidobacteria	Acidobacteria_Gp3	NA	NA	Gp3	NA
OTU10092	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	Subdivision3_genera_incertae_sedis	NA
OTU10093	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bacteriovoracaceae	NA	NA
OTU10094	Bacteria	Parcubacteria	NA	NA	NA	Parcubacteria_genera_incertae_sedis	NA
OTU10095	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10096	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10097	Bacteria	Parcubacteria	NA	NA	NA	Parcubacteria_genera_incertae_sedis	NA
OTU10098	Bacteria	Cyanobacteria/Chloroplast	Chloroplast	NA	Chloroplast	Streptophyta	NA
OTU10100	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10101	Bacteria	Verrucomicrobia	Spartobacteria	NA	NA	Spartobacteria_genera_incertae_sedis	NA
OTU10102	Bacteria	Acidobacteria	Acidobacteria_Gp10	NA	NA	Gp10	NA
OTU10103	Bacteria	NA	NA	NA	NA	NA	NA
OTU10106	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10113	Bacteria	NA	NA	NA	NA	NA	NA
OTU10115	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU10118	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU10119	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Aurantimonadaceae	Aureimonas	NA
OTU10120	Bacteria	NA	NA	NA	NA	NA	NA
OTU10121	Bacteria	Latescibacteria	NA	NA	NA	Latescibacteria_genera_incertae_sedis	NA
OTU10122	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Oscillochloridaceae	Oscillochloris	NA
OTU10123	Bacteria	NA	NA	NA	NA	NA	NA
OTU10124	NA	NA	NA	NA	NA	NA	NA
OTU10126	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	NA
OTU10129	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10131	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU10132	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	NA	NA
OTU10133	Bacteria	NA	NA	NA	NA	NA	NA
OTU10134	Bacteria	NA	NA	NA	NA	NA	NA
OTU10135	Bacteria	NA	NA	NA	NA	NA	NA
OTU10136	Bacteria	NA	NA	NA	NA	NA	NA
OTU10137	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
OTU10138	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	NA	NA
OTU10139	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
OTU10140	Bacteria	NA	NA	NA	NA	NA	NA
OTU10142	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10143	Bacteria	NA	NA	NA	NA	NA	NA
OTU10145	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU10146	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU10147	NA	NA	NA	NA	NA	NA	NA
OTU10148	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
OTU10149	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Raoultella	NA
OTU10150	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU10151	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10152	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
OTU10153	Bacteria	Cyanobacteria/Chloroplast	Chloroplast	NA	Chloroplast	NA	NA
OTU10154	Bacteria	NA	NA	NA	NA	NA	NA
OTU10155	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU10157	Bacteria	NA	NA	NA	NA	NA	NA
OTU10159	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU10162	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
OTU10163	NA	NA	NA	NA	NA	NA	NA
OTU10165	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA
OTU10166	Bacteria	Acidobacteria	Acidobacteria_Gp16	NA	NA	Gp16	NA
OTU10167	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Rhodoplanes	NA
OTU10169	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU10170	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10171	Bacteria	Acidobacteria	NA	NA	NA	NA	NA
OTU10172	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Dokdonella	NA
OTU10173	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
OTU10174	Bacteria	NA	NA	NA	NA	NA	NA
OTU10175	Bacteria	Parcubacteria	NA	NA	NA	Parcubacteria_genera_incertae_sedis	NA
OTU10176	Bacteria	NA	NA	NA	NA	NA	NA
OTU10178	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
OTU10180	Archaea	Woesearchaeota	NA	NA	NA	Woesearchaeota_Incertae_Sedis_AR15	NA
OTU10181	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfonatronaceae	Desulfonatronum	NA
OTU10184	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU10186	Bacteria	NA	NA	NA	NA	NA	NA
OTU10187	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10188	Bacteria	candidate_division_WPS-1	NA	NA	NA	WPS-1_genera_incertae_sedis	NA
OTU10189	Bacteria	NA	NA	NA	NA	NA	NA
OTU10190	Bacteria	NA	NA	NA	NA	NA	NA
OTU10191	Bacteria	NA	NA	NA	NA	NA	NA
OTU10192	Bacteria	Acidobacteria	Acidobacteria_Gp10	NA	NA	Gp10	NA
OTU10193	NA	NA	NA	NA	NA	NA	NA
OTU10194	Bacteria	NA	NA	NA	NA	NA	NA
OTU10195	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU10196	Bacteria	NA	NA	NA	NA	NA	NA
OTU10198	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
OTU10199	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
OTU10200	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
OTU10201	Bacteria	NA	NA	NA	NA	NA	NA
OTU10202	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
OTU10203	Bacteria	NA	NA	NA	NA	NA	NA
OTU10204	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Thermomonosporaceae	Actinoallomurus	NA
OTU10206	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10207	Bacteria	SR1	NA	NA	NA	SR1_genera_incertae_sedis	NA
OTU10208	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU10211	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU10212	Bacteria	candidate_division_WPS-1	NA	NA	NA	WPS-1_genera_incertae_sedis	NA
OTU10213	Bacteria	Acidobacteria	Acidobacteria_Gp3	NA	NA	Gp3	NA
OTU10214	Bacteria	Acidobacteria	Acidobacteria_Gp1	NA	NA	Gp1	NA
OTU10216	NA	NA	NA	NA	NA	NA	NA
OTU10217	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU10218	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10219	Bacteria	Armatimonadetes	NA	NA	NA	Armatimonadetes_gp4	NA
OTU10222	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	NA
OTU10223	Bacteria	NA	NA	NA	NA	NA	NA
OTU10224	Bacteria	Parcubacteria	NA	NA	NA	Parcubacteria_genera_incertae_sedis	NA
OTU10225	Bacteria	Armatimonadetes	NA	NA	NA	Armatimonadetes_gp4	NA
OTU10227	Bacteria	NA	NA	NA	NA	NA	NA
OTU10230	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10231	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	NA
OTU10232	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula	NA
OTU10233	Bacteria	Parcubacteria	NA	NA	NA	Parcubacteria_genera_incertae_sedis	NA
OTU10236	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
OTU10237	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA	NA
OTU10238	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_1	Bacillus	NA
OTU10242	Bacteria	NA	NA	NA	NA	NA	NA
OTU10243	Bacteria	NA	NA	NA	NA	NA	NA
OTU10244	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10246	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10247	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
OTU10250	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	NA	NA	NA
OTU10252	Bacteria	Candidatus_Saccharibacteria	NA	NA	NA	Saccharibacteria_genera_incertae_sedis	NA
OTU10255	Bacteria	Verrucomicrobia	NA	NA	NA	NA	NA
OTU10257	Bacteria	Verrucomicrobia	NA	NA	NA	NA	NA
OTU10258	Bacteria	NA	NA	NA	NA	NA	NA
OTU10260	Bacteria	NA	NA	NA	NA	NA	NA
OTU10262	Bacteria	Acidobacteria	Acidobacteria_Gp4	NA	NA	NA	NA
OTU10264	Bacteria	Verrucomicrobia	Spartobacteria	NA	NA	Spartobacteria_genera_incertae_sedis	NA
OTU10266	NA	NA	NA	NA	NA	NA	NA
OTU10267	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU10268	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10269	Bacteria	Parcubacteria	NA	NA	NA	Parcubacteria_genera_incertae_sedis	NA
OTU10271	Bacteria	NA	NA	NA	NA	NA	NA
OTU10272	Bacteria	NA	NA	NA	NA	NA	NA
OTU10273	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Fluviicola	NA
OTU10274	Bacteria	Latescibacteria	NA	NA	NA	Latescibacteria_genera_incertae_sedis	NA
OTU10275	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	NA
OTU10279	Bacteria	Acidobacteria	Acidobacteria_Gp3	NA	NA	Gp3	NA
OTU10280	Bacteria	NA	NA	NA	NA	NA	NA
OTU10281	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	NA
OTU10282	Bacteria	NA	NA	NA	NA	NA	NA
OTU10283	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU10284	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	NA
OTU10286	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU10287	Archaea	Woesearchaeota	NA	NA	NA	Woesearchaeota_Incertae_Sedis_AR16	NA
OTU10288	Bacteria	Armatimonadetes	NA	NA	NA	Armatimonadetes_gp5	NA
OTU10292	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bosea	NA
OTU10293	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Neochlamydia	NA
OTU10294	Bacteria	Acidobacteria	Acidobacteria_Gp23	NA	NA	Gp23	NA
OTU10297	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	NA
OTU10299	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10300	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae_1	Paenibacillus	NA
OTU10301	Bacteria	NA	NA	NA	NA	NA	NA
OTU10302	Bacteria	Verrucomicrobia	Spartobacteria	NA	NA	Spartobacteria_genera_incertae_sedis	NA
OTU10303	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10304	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	NA	NA
OTU10306	Bacteria	NA	NA	NA	NA	NA	NA
OTU10307	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU10310	Bacteria	NA	NA	NA	NA	NA	NA
OTU10311	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	NA
OTU10312	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Litorilinea	NA
OTU10314	Bacteria	NA	NA	NA	NA	NA	NA
OTU10315	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10317	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Amycolatopsis	NA
OTU10319	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10321	Bacteria	NA	NA	NA	NA	NA	NA
OTU10322	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
OTU10323	Bacteria	Acidobacteria	Acidobacteria_Gp4	NA	NA	Gp4	NA
OTU10324	Bacteria	Armatimonadetes	NA	NA	NA	Armatimonadetes_gp5	NA
OTU10327	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Gemmata	NA
OTU10328	Bacteria	NA	NA	NA	NA	NA	NA
OTU10329	Bacteria	NA	NA	NA	NA	NA	NA
OTU10330	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium	NA
OTU10332	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Lawsonia	NA
OTU10333	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardiaceae	NA	NA
OTU10334	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA
OTU10336	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Gemmata	NA
OTU10337	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10338	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10339	Bacteria	NA	NA	NA	NA	NA	NA
OTU10341	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10342	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10343	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU10344	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU10345	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU10346	Bacteria	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_incertae_sedis	NA	Rhizomicrobium	NA
OTU10347	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	NA	NA
OTU10348	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Streptomycetaceae	Streptomyces	NA
OTU10351	NA	NA	NA	NA	NA	NA	NA
OTU10352	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	NA	NA
OTU10353	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU10354	Bacteria	NA	NA	NA	NA	NA	NA
OTU10355	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10356	Bacteria	Acidobacteria	Acidobacteria_Gp3	NA	NA	Paludibaculum	NA
OTU10357	NA	NA	NA	NA	NA	NA	NA
OTU10359	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10360	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Solirubrobacteraceae	Solirubrobacter	NA
OTU10361	Bacteria	NA	NA	NA	NA	NA	NA
OTU10363	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_incertae_sedis	NA	Methylonatrum	NA
OTU10364	Bacteria	Parcubacteria	NA	NA	NA	Parcubacteria_genera_incertae_sedis	NA
OTU10365	Bacteria	Armatimonadetes	NA	NA	NA	Armatimonadetes_gp4	NA
OTU10366	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	NA	NA	NA
OTU10367	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10368	Bacteria	NA	NA	NA	NA	NA	NA
OTU10369	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU10370	Bacteria	Acidobacteria	Acidobacteria_Gp17	NA	NA	Gp17	NA
OTU10371	Bacteria	Cyanobacteria/Chloroplast	Chloroplast	NA	Chloroplast	Streptophyta	NA
OTU10372	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU10373	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	NA	NA	NA
OTU10374	Bacteria	Bacteroidetes	NA	NA	NA	NA	NA
OTU10375	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU10377	Bacteria	NA	NA	NA	NA	NA	NA
OTU10378	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU10380	Bacteria	Verrucomicrobia	Spartobacteria	NA	NA	Spartobacteria_genera_incertae_sedis	NA
OTU10381	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU10382	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10384	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA	NA
OTU10387	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	NA	NA	NA
OTU10389	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
OTU10390	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Zavarzinella	NA
OTU10391	Bacteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Neochlamydia	NA
OTU10392	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	NA	NA
OTU10393	Archaea	Woesearchaeota	NA	NA	NA	Woesearchaeota_Incertae_Sedis_AR16	NA
OTU10395	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU10396	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU10398	Bacteria	Parcubacteria	NA	NA	NA	Parcubacteria_genera_incertae_sedis	NA
OTU10399	Bacteria	Acidobacteria	Acidobacteria_Gp4	NA	NA	Gp4	NA
OTU10400	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10401	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
OTU10402	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU10403	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	NA
OTU10404	Bacteria	Parcubacteria	NA	NA	NA	Parcubacteria_genera_incertae_sedis	NA
OTU10405	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Sinobacteraceae	NA	NA
OTU10406	Bacteria	Verrucomicrobia	Subdivision3	NA	NA	Subdivision3_genera_incertae_sedis	NA
OTU10407	Bacteria	Acidobacteria	Acidobacteria_Gp3	NA	NA	Gp3	NA
OTU10408	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	NA	NA	NA
OTU10410	Bacteria	NA	NA	NA	NA	NA	NA
OTU10411	NA	NA	NA	NA	NA	NA	NA
OTU10412	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
OTU10413	Bacteria	NA	NA	NA	NA	NA	NA
OTU10415	Bacteria	NA	NA	NA	NA	NA	NA
OTU10418	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Aquicella	NA
OTU10420	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10421	Bacteria	NA	NA	NA	NA	NA	NA
OTU10422	Bacteria	Parcubacteria	NA	NA	NA	Parcubacteria_genera_incertae_sedis	NA
OTU10424	Bacteria	Verrucomicrobia	Spartobacteria	NA	NA	Spartobacteria_genera_incertae_sedis	NA
OTU10425	Bacteria	Acidobacteria	Acidobacteria_Gp3	NA	NA	NA	NA
OTU10426	Bacteria	NA	NA	NA	NA	NA	NA
OTU10427	Bacteria	NA	NA	NA	NA	NA	NA
OTU10430	NA	NA	NA	NA	NA	NA	NA
OTU10432	Bacteria	Proteobacteria	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	Cardiobacterium	NA
OTU10433	Bacteria	NA	NA	NA	NA	NA	NA
OTU10434	Bacteria	Candidatus_Saccharibacteria	NA	NA	NA	Saccharibacteria_genera_incertae_sedis	NA
OTU10436	Bacteria	Verrucomicrobia	Spartobacteria	NA	NA	Spartobacteria_genera_incertae_sedis	NA
OTU10437	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	NA	NA	NA
OTU10441	Bacteria	Armatimonadetes	Chthonomonadetes	Chthonomonadales	Chthonomonadaceae	Chthonomonas/Armatimonadetes_gp3	NA
OTU10442	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
OTU10443	Bacteria	Firmicutes	NA	NA	NA	NA	NA
OTU10444	NA	NA	NA	NA	NA	NA	NA
OTU10447	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
OTU10448	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10451	NA	NA	NA	NA	NA	NA	NA
OTU10453	Bacteria	NA	NA	NA	NA	NA	NA
OTU10455	Bacteria	Acidobacteria	Acidobacteria_Gp6	NA	NA	Gp6	NA
OTU10457	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10459	Bacteria	Actinobacteria	Actinobacteria	NA	NA	NA	NA
OTU10463	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
OTU10470	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula	NA
OTU10471	Bacteria	NA	NA	NA	NA	NA	NA
OTU10473	Bacteria	NA	NA	NA	NA	NA	NA
OTU10474	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Rhodothermaceae	Rhodothermus	NA
OTU10477	Bacteria	NA	NA	NA	NA	NA	NA
OTU10478	Bacteria	Actinobacteria	Actinobacteria	Solirubrobacterales	Conexibacteraceae	Conexibacter	NA
OTU10479	Bacteria	Acidobacteria	Acidobacteria_Gp4	NA	NA	Gp4	NA
OTU10480	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	NA	NA
OTU10482	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	NA	NA
OTU10483	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	NA	NA
OTU10484	Bacteria	NA	NA	NA	NA	NA	NA
OTU10485	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Thermomarinilinea	NA
OTU10486	Bacteria	Proteobacteria	Deltaproteobacteria	NA	NA	NA	NA
OTU10489	Bacteria	Proteobacteria	Betaproteobacteria	NA	NA	NA	NA
