#OTUID	taxonomy	USEARCH	SINTAX	UTAX
OTU3787	GS|99.5|FJ238090|SH1613471.08FU;k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes	k:Fungi,p:Basidiomycota	No hit
OTU3788	SS|1.0000|GQ999216|SH1646405.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Russulales,f:Peniophoraceae	k:Fungi,p:Basidiomycota,c:Agaricomycetes	No hit
OTU3789	GS|97.0|KY114705|SH1547691.08FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	No hit
OTU3790	SS|1.0000|KM041773|SH1571281.08FU;k:Fungi	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi	No hit
OTU3791	GS|98.6|UDB036619|SH1513519.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinellus,s:Coprinellus callinus	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinellus,s:Coprinellus callinus	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinellus	No hit
OTU3792	SS|0.9600|JQ760723|SH1224286.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota,c:Dothideomycetes	No hit
OTU3793	SS|0.9800|MG836606|SH1526398.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Alternaria		k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Alternaria	No hit
OTU3795	GSL|100.0|AY089737|SH1519683.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Fomitopsidaceae,g:Cinereomyces,s:Cinereomyces lindbladii	k:Fungi,p:Basidiomycota,c:Agaricomycetes	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Fomitopsidaceae,g:Cinereomyces,s:Cinereomyces lindbladii	No hit
OTU3796	SS|0.8400|AB848541|SH2589447.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Boletales,f:Boletaceae	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Boletales,f:Boletaceae,g:Leccinum	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Boletales,f:Boletaceae	No hit
OTU3797	GS|97.9|UDB011038|SH1612130.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Melanophyllum,s:Melanophyllum haematospermum	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Melanophyllum,s:Melanophyllum haematospermum	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Melanophyllum,s:Melanophyllum haematospermum	No hit
OTU3798	SS|0.8500|UDB014260|SH1143307.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,g:Acanthocorticium	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,g:Acanthocorticium	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,g:Acanthocorticium	No hit
OTU3799	GS|0.0|None;No hit	No hit	No hit	No hit
OTU3801	SS|0.8100|KF939989|SH1176785.08FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae,g:Glomus	k:Fungi,p:Glomeromycota	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae,g:Glomus	No hit
OTU3802	GSL|100.0|MH186003|SH1524420.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae,g:Parengyodontium,s:Parengyodontium album	k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae,g:Parengyodontium,s:Parengyodontium album	No hit
OTU3803	GS|71.2|KF675627|SH1246446.08FU;k:Rhizaria,p:Cercozoa	k:Rhizaria,p:Cercozoa	No hit	No hit
OTU3804	GS|0.0|None;No hit	No hit	No hit	No hit
OTU3806	SS|1.0000|KY103460|SH1529903.08FU;k:Fungi	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleraceae,g:Genolevuria,s:Genolevuria armeniaca	k:Fungi	No hit
OTU3807	GS|98.6|JX043143|SH1525123.08FU;k:Fungi	k:Fungi	k:Fungi	No hit
OTU3808	GS|75.8|LC127391|SH1570144.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Trypetheliales,f:Trypetheliaceae,g:Astrothelium	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Trypetheliales,f:Trypetheliaceae,g:Astrothelium	No hit	No hit
OTU3811	SS|1.0000|KM041777|SH1238418.08FU;k:Fungi	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi	No hit
OTU3813	SS|0.9700|MG211090|SH1574428.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Entolomataceae,g:Clitopilus	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Entolomataceae,g:Clitopilus	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Entolomataceae,g:Clitopilus	No hit
OTU3814	SS|1.0000|AF444468|SH1522794.08FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleribasidiaceae,g:Hannaella,s:Hannaella sinensis	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales	No hit
OTU3815	GS|97.0|KM041764|SH1184233.08FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	No hit
OTU3816	SS|0.8000|AB986333|SH1529597.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Cladophialophora	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales	No hit
OTU3817	GS|99.4|KM067409|SH1238696.08FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Rhynchogastremataceae,g:Papiliotrema	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Rhynchogastremataceae,g:Papiliotrema	No hit
OTU3818	GS|98.5|FN547559|SH1543463.08FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Gigasporales,f:Gigasporaceae,g:Gigaspora,s:Gigaspora margarita	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Gigasporales,f:Gigasporaceae,g:Gigaspora,s:Gigaspora margarita	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Gigasporales,f:Gigasporaceae,g:Gigaspora,s:Gigaspora margarita	No hit
OTU3820	GS|100.0|MG576113|SH1573186.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Periconiaceae,g:Periconia,s:Periconia macrospinosa	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Periconiaceae,g:Periconia,s:Periconia macrospinosa	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Periconiaceae,g:Periconia	No hit
OTU3821	SS|0.9600|JX367874|SH1636086.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales	k:Fungi	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales	No hit
OTU3822	GS|97.6|KM041764|SH1184233.08FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	No hit
OTU3823	GS|98.5|AB915393|SH1613469.08FU;k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,f:Symmetrosporaceae,g:Symmetrospora	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,f:Symmetrosporaceae,g:Symmetrospora	k:Fungi,p:Basidiomycota	No hit
OTU3824	SS|1.0000|KM042026|SH1184230.08FU;k:Fungi	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi	No hit
OTU3825	SS|1.0000|MG208012|SH2593525.08FU;k:Fungi	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Xylariaceae,g:Lopadostoma,s:Lopadostoma quercicola	k:Fungi	No hit
OTU3826	GSL|97.1|AB250229|SH1562813.08FU;k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Erysiphales,f:Erysiphaceae,g:Erysiphe	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Erysiphales,f:Erysiphaceae,g:Erysiphe	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Erysiphales,f:Erysiphaceae,g:Erysiphe	No hit
OTU3827	SS|0.9000|KJ701206|SH1613469.08FU;k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,f:Symmetrosporaceae,g:Symmetrospora	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,f:Symmetrosporaceae,g:Symmetrospora	No hit
OTU3828	SS|1.0000|FJ025267|SH1186312.08FU;k:Fungi	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi	No hit
OTU3830	GS|98.5|HQ631047|SH1183459.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae,g:Beauveria	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae,g:Beauveria	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	No hit
OTU3831	GS|74.4|JX373146|SH3237378.08FU;k:Fungi,p:Rozellomycota	k:Fungi,p:Rozellomycota	No hit	No hit
OTU3832	GS|0.0|None;No hit	No hit	No hit	No hit
OTU3833	GS|0.0|None;No hit	No hit	No hit	No hit
OTU3834	SS|1.0000|MG664781|SH1526400.08FU;k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae	k:Fungi,p:Ascomycota	No hit
OTU3835	SS|0.8000|AF282098|SH1156534.08FU;k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Ramalinaceae	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Ramalinaceae,g:Bacidia,s:Bacidia chloroticula	k:Fungi,p:Ascomycota,c:Lecanoromycetes,o:Lecanorales,f:Ramalinaceae	No hit
OTU3836	SS|0.8800|KY574438|SH1610605.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales	No hit
OTU3837	GS|0.0|None;No hit	No hit	No hit	No hit
OTU3838	GS|84.4|JX489817|SH1244302.08FU;k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Pyronemataceae	k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Pyronemataceae	No hit	No hit
OTU3839	SS|1.0000|KM042026|SH1184230.08FU;k:Fungi	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi	No hit
OTU3841	SS|0.9400|KT581789|SH1525446.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	No hit
OTU3842	GS|0.0|None;No hit	No hit	No hit	No hit
OTU3843	SS|0.9900|EU563598|SH1182527.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales	No hit
OTU3845	GS|0.0|None;No hit	No hit	No hit	No hit
OTU3846	SS|0.9200|AB712450|SH1245400.08FU;k:Fungi,p:Basidiomycota	k:Fungi,p:Basidiomycota,c:Dacrymycetes,o:Dacrymycetales,f:Dacrymycetaceae,g:Dacrymyces,s:Dacrymyces capitatus	k:Fungi,p:Basidiomycota	No hit
OTU3847	SS|1.0000|KJ654607|SH1611735.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales	k:Fungi,p:Basidiomycota,c:Agaricomycetes	No hit
OTU3848	SS|1.0000|KT273363|SH1643606.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Psathyrella	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Psathyrella,s:Psathyrella candolleana	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Psathyrella	No hit
OTU3849	SS|1.0000|JX999971|SH1650451.08FU;k:Fungi	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi	No hit
OTU3851	SS|0.9300|MH702388|SH1142473.08FU;k:Fungi,p:Glomeromycota	k:Fungi,p:Glomeromycota	k:Fungi,p:Glomeromycota	No hit
OTU3856	SS|0.8400|AY236258|SH1615061.08FU;k:Fungi,p:Glomeromycota	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota	No hit
OTU3858	GS|72.6|EU490177|SH1242033.08FU;k:Rhizaria,p:Cercozoa	k:Rhizaria,p:Cercozoa	No hit	No hit
OTU3859	SS|1.0000|FJ237092|SH1521995.08FU;k:Rhizaria,p:Cercozoa	k:Rhizaria,p:Cercozoa	k:Rhizaria,p:Cercozoa	No hit
OTU3860	SS|1.0000|JQ350873|SH1211892.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae,g:Waitea,s:Waitea circinata var circinata	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Cantharellales,f:Ceratobasidiaceae	No hit
OTU3861	GS|73.4|UDB014586|SH1556240.08FU;k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales	k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales	No hit	No hit
OTU3862	GS|100.0|KF777169|SH1539598.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Myrmecridiales,f:Myrmecridiaceae,g:Myrmecridium,s:Myrmecridium thailandicum	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Myrmecridiales,f:Myrmecridiaceae,g:Myrmecridium,s:Myrmecridium thailandicum	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Myrmecridiales,f:Myrmecridiaceae,g:Myrmecridium,s:Myrmecridium thailandicum	No hit
OTU3864	GS|0.0|None;No hit	No hit	No hit	No hit
OTU3865	GS|0.0|None;No hit	No hit	No hit	No hit
OTU3867	GS|99.2|MF976006|SH1515085.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Dothideales,f:Dothioraceae,g:Hormonema	k:Fungi	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Dothideales,f:Dothioraceae,g:Hormonema	No hit
OTU3869	GS|100.0|GQ851800|SH1573718.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Phanerochaetaceae,g:Phanerochaete	k:Fungi	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Phanerochaetaceae,g:Phanerochaete	No hit
OTU3870	GSL|100.0|EU860060|SH1546354.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusicolla,s:Fusicolla violacea	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusicolla	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusicolla,s:Fusicolla violacea	No hit
OTU3872	GSL|100.0|MK111084|SH1540604.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Diaporthaceae,g:Diaporthe	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Diaporthaceae,g:Diaporthe	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Diaporthaceae,g:Diaporthe	No hit
OTU3873	SS|1.0000|None;k:Fungi	No hit	k:Fungi	No hit
OTU3874	SS|1.0000|GU910865|SH1578231.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales	No hit
OTU3875	SS|0.9100|JN890113|SH1237705.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota,c:Dothideomycetes	k:Fungi,p:Ascomycota,c:Dothideomycetes	No hit
OTU3876	SS|0.9300|HQ414616|SH1544135.08FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleribasidiaceae,g:Vishniacozyma,s:Vishniacozyma dimennae	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleribasidiaceae,g:Vishniacozyma,s:Vishniacozyma dimennae	No hit
OTU3878	GS|98.1|MF319925|SH1552283.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Dissoconiaceae,g:Ramichloridium,s:Ramichloridium punctatum	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Dissoconiaceae,g:Ramichloridium,s:Ramichloridium punctatum	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Dissoconiaceae,g:Ramichloridium,s:Ramichloridium apiculatum	No hit
OTU3881	GS|73.5|MF971292|SH3222993.08FU;k:Fungi	k:Fungi	No hit	No hit
OTU3882	GS|93.8|KF028767|SH2588906.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Thermoascaceae,g:Byssochlamys	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Thermoascaceae,g:Byssochlamys	No hit	No hit
OTU3884	GS|0.0|None;No hit	No hit	No hit	No hit
OTU3885	SS|1.0000|HM036589|SH1525447.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Didymosphaeriaceae,g:Paraphaeosphaeria	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales	No hit
OTU3887	SS|0.9000|UDB019524|SH1561143.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales,f:Exidiaceae	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales,f:Exidiaceae,g:Exidia,s:Exidia glandulosa	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Auriculariales,f:Exidiaceae	No hit
OTU3888	GS|100.0|KF675303|SH1526531.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Curvularia	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Curvularia	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporaceae,g:Curvularia	No hit
OTU3889	SS|0.9600|AB733435|SH1650778.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Minutisphaerales,f:Minutisphaeraceae,g:Minutisphaera	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Minutisphaerales,f:Minutisphaeraceae,g:Minutisphaera,s:Minutisphaera japonica	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Minutisphaerales,f:Minutisphaeraceae,g:Minutisphaera	No hit
OTU3890	SS|0.8600|JF439131|SH1505473.08FU;k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae,g:Glomus,s:Glomus aggregatum	k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae	No hit
OTU3892	GSL|97.6|MG269996|SH1610157.08FU;k:Fungi		k:Fungi	No hit
OTU3895	GS|99.0|MH860777|SH2592077.08FU;k:Fungi,p:Ascomycota,g:Staheliella	k:Fungi,p:Ascomycota,g:Staheliella	k:Fungi,p:Ascomycota,g:Staheliella	No hit
OTU3897	SS|1.0000|LC500897|SH1613469.08FU;k:Fungi,p:Basidiomycota	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,f:Symmetrosporaceae,g:Symmetrospora	k:Fungi,p:Basidiomycota	No hit
OTU3898	GS|0.0|None;No hit	No hit	No hit	No hit
OTU3900	GS|71.0|KM108758|SH1244450.08FU;k:Ichthyosporia,c:Ichthyosporea	k:Ichthyosporia,c:Ichthyosporea	No hit	No hit
OTU3901	GS|80.2|KJ942588|SH1556928.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Venturiales,f:Sympoventuriaceae,g:Scolecobasidium	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Venturiales,f:Sympoventuriaceae,g:Scolecobasidium	No hit	No hit
OTU3902	SS|0.9900|GU966518|SH1573647.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Phanerochaetaceae,g:Phanerochaete	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales	No hit
OTU3903	GS|97.9|LC500899|SH1613469.08FU;k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,f:Symmetrosporaceae,g:Symmetrospora	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,f:Symmetrosporaceae,g:Symmetrospora	k:Fungi,p:Basidiomycota	No hit
OTU3904	SS|0.8200|AB712441|SH1243212.08FU;k:Fungi,p:Basidiomycota,c:Dacrymycetes,o:Dacrymycetales,f:Cerinomycetaceae,g:Cerinomyces	k:Fungi,p:Basidiomycota,c:Dacrymycetes,o:Dacrymycetales,f:Cerinomycetaceae,g:Cerinomyces,s:Cerinomyces canadensis	k:Fungi,p:Basidiomycota,c:Dacrymycetes,o:Dacrymycetales,f:Cerinomycetaceae,g:Cerinomyces	No hit
OTU3906	SS|1.0000|UDB0753840|SH2619677.08FU;k:Fungi	k:Fungi	k:Fungi	No hit
OTU3907	SS|0.9800|KF513520|SH1559654.08FU;k:Fungi,p:Ascomycota	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Tubeufiales,f:Wiesneriomycetaceae,g:Spissiomyces	k:Fungi,p:Ascomycota	No hit
OTU3909	GS|0.0|None;No hit	No hit	No hit	No hit
OTU3910	GS|100.0|KF675426|SH1648835.08FU;k:Fungi	k:Fungi	k:Fungi	No hit
OTU3911	GS|0.0|None;No hit	No hit	No hit	No hit
OTU3912	SS|0.9900|EU273554|SH1522830.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Stephanonectria,s:Stephanonectria keithii	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Stephanonectria,s:Stephanonectria keithii	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Stephanonectria,s:Stephanonectria keithii	No hit
OTU3913	SS|1.0000|KY776289|SH1242506.08FU;k:Fungi	k:Fungi	k:Fungi	No hit
OTU3914	GS|0.0|None;No hit	No hit	No hit	No hit
OTU3916	GS|0.0|None;No hit	No hit	No hit	No hit
OTU3917	SS|1.0000|KY103460|SH1529903.08FU;k:Fungi	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleraceae,g:Genolevuria,s:Genolevuria armeniaca	k:Fungi	No hit
OTU3920	GS|0.0|None;No hit	No hit	No hit	No hit
OTU3921	GS|97.0|AF444468|SH1522794.08FU;k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleribasidiaceae,g:Hannaella,s:Hannaella sinensis	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleribasidiaceae,g:Hannaella,s:Hannaella sinensis	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales	No hit
OTU3922	GS|0.0|None;No hit	No hit	No hit	No hit
OTU3926	SS|0.9900|KF800191|SH1557818.08FU;k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	k:Fungi	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales	No hit
OTU3927	GS|77.5|UDB027235|SH3234362.08FU;k:Fungi	k:Fungi	No hit	No hit
OTU3928	SS|0.9700|JQ346930|SH1529598.08FU;k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Cladophialophora	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales	No hit
OTU3929	SS|1.0000|UDB0753840|SH2619677.08FU;k:Fungi	k:Fungi	k:Fungi	No hit
OTU3930	GS|98.9|JX427054|SH1645865.08FU;k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Sporormiella,s:Sporormiella minima	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae,g:Sporormiella,s:Sporormiella minima	k:Fungi	No hit
OTU3932	GS|0.0|None;No hit	No hit	No hit	No hit
OTU3933	SS|1.0000|GQ999188|SH1648603.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Russulales	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Russulales	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Russulales	No hit
OTU3934	GS|99.2|GU721554|SH1235363.08FU;k:Fungi	k:Fungi	k:Fungi	No hit
OTU3935	GS|0.0|None;No hit	No hit	No hit	No hit
OTU3936	GS|77.7|MK204534|SH2705858.08FU;k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Dextrinocystis,s:Dextrinocystis calamicola	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Trechisporales,f:Hydnodontaceae,g:Dextrinocystis,s:Dextrinocystis calamicola	No hit	No hit
