OTU ID	Leaf-Ctrl-1	Leaf-Ctrl-2	Leaf-L3.9-Mericon100-1	Leaf-L3.9-Mericon100-2	Leaf-L3.9-PlantPro100-1	Leaf-L3.9-PlantPro100-2	Leaf-L7-PlantPro100-1	Leaf-L7-PlantPro100-2	Leaf-Magmax100-1	Leaf-Magmax100-2	Root-Ctrl-1	Root-Magmax100-1	Root-Magmax100-2	Root-R3.9-Mericon100-1	Root-R3.9-Mericon100-2	Root-R3.9-PlantPro100-1	Root-R3.9-PlantPro100-2	Root-R7-PlantPro100-1	Root-R7-PlantPro100-2
OTU3417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1
OTU3419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	0
OTU342	0	0	0	0	0	0	0	0	0	0	0	38	0	256	108	8	16	345	123
OTU3420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
OTU3421	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	5
OTU3422	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
OTU3424	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3427	0	0	1	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OTU3429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OTU343	0	0	12	0	15	0	0	0	0	0	0	1084	16	111	165	158	166	102	77
OTU3431	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3432	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU3434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
OTU3435	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	3	0	0
OTU3436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU3437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU3438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU344	0	0	0	0	0	0	0	0	0	0	0	13	360	56	73	71	16	42	20
OTU3440	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3441	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
OTU3442	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	2	0
OTU3443	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU3444	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3445	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	2	16	1	1
OTU3446	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3447	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3448	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	1	1
OTU3449	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU3451	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU3452	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0
OTU3453	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	12
OTU3455	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3456	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3458	0	0	0	2	4	0	1	3	1	0	0	0	0	0	0	0	0	0	0
OTU346	0	0	24	11	1	30	1	0	0	0	0	26	71	14	35	120	109	193	186
OTU3460	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3462	0	0	1	1	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0
OTU3463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
OTU3464	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1
OTU3465	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	2	0	3
OTU3466	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
OTU3468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
OTU3469	0	0	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU347	0	0	0	3	0	0	0	0	0	0	0	13	31	11	27	115	27	118	60
OTU3473	0	0	0	0	0	0	0	0	0	0	0	3	1	7	3	1	26	5	4
OTU3474	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU3476	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3477	0	0	0	2	1	1	0	0	3	1	0	0	0	0	0	0	0	0	0
OTU3478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
OTU348	0	0	132	67	223	45	1	31	63	275	0	0	0	0	1	3	0	0	0
OTU3480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
OTU3481	0	0	0	0	0	0	0	0	0	0	0	21	5	37	38	6	0	30	4
OTU3482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
OTU3483	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0
OTU3484	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	5	0	0
OTU3485	0	0	2	3	5	1	0	2	1	1	0	0	0	0	0	0	0	0	0
OTU3487	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	3	1	1
OTU3489	0	0	0	3	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
OTU349	0	0	13	434	15	32	10	7	64	6	0	16	0	2	0	1	3	6	6
OTU3490	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3491	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3493	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	1
OTU3496	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	1	0	1
OTU3497	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0
OTU3498	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	5	2	3
OTU35	0	0	0	0	0	0	0	0	0	0	0	2504	5245	17264	11491	7601	13017	11930	6755
OTU350	0	0	0	0	0	0	0	0	0	0	0	9	16	408	519	113	25	33	45
OTU3501	0	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3502	0	1	366	254	626	343	250	386	174	184	0	352	301	358	366	430	476	505	522
OTU3503	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0
OTU3504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1
OTU3505	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0
OTU3508	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
OTU3509	0	0	0	0	0	0	0	0	0	0	0	3	18	93	33	30	105	111	21
OTU351	0	0	0	0	0	0	0	0	0	0	0	0	0	2	459	1	2	7	1
OTU3510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0
OTU3512	0	0	3	6	7	11	2	4	3	5	0	0	0	0	0	0	0	0	0
OTU3513	0	0	0	0	0	0	0	0	0	0	0	0	1	7	8	4	4	2	6
OTU3514	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3516	0	0	0	0	0	0	0	0	0	0	0	1	1	4	6	4	4	0	2
OTU3517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
OTU3519	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	1	0	0
OTU3521	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	1	2
OTU3522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU3523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3
OTU3524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5
OTU3525	0	0	0	0	0	0	0	0	0	0	0	85	102	166	164	81	146	34	52
OTU3526	0	0	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3527	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3528	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
OTU3531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3
OTU3532	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0
OTU3533	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
OTU3534	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3535	0	0	0	0	0	0	0	0	0	0	0	4	1	1	0	0	1	1	0
OTU3537	0	0	2	3	4	1	3	1	3	3	0	0	0	0	0	0	0	0	0
OTU3539	0	0	70	84	122	151	118	61	115	73	0	2	0	1	0	0	2	2	0
OTU354	0	0	71	40	40	76	21	0	64	0	0	16	21	7	14	10	18	7	6
OTU3540	0	4	323	223	537	381	218	332	143	156	0	305	275	346	330	351	472	475	499
OTU3541	0	0	0	0	0	0	0	0	0	0	0	0	0	6	328	4	36	0	0
OTU3542	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	4	0	0	1
OTU3543	0	0	17	21	18	21	27	17	66	10	0	0	0	0	0	0	0	0	0
OTU3545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU3547	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3549	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
OTU355	0	0	29	46	66	20	0	0	0	0	0	173	31	32	36	85	33	40	27
OTU3551	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
OTU3552	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	3	0	0
OTU3556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2
OTU3557	0	0	0	0	0	0	0	0	0	0	0	1765	247	362	398	374	555	620	429
OTU3558	0	0	0	0	0	0	0	0	0	0	0	0	1	4	6	3	7	3	2
OTU3559	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
OTU356	1	0	143	98	90	82	389	287	80	119	0	16	0	2	2	10	15	10	1
OTU3562	0	0	0	0	0	0	0	0	0	0	0	3	22	42	117	32	40	45	36
OTU3563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	4
OTU3564	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	1	0	1
OTU3565	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3566	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3567	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0
OTU3568	0	0	2	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0
OTU3569	0	0	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0
OTU357	0	0	0	0	0	0	0	0	0	0	0	5	30	46	29	5	306	3	9
OTU3571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0
OTU3576	0	0	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU3577	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3578	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3579	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU358	0	0	0	0	0	0	0	0	0	0	0	17	42	51	34	89	236	87	64
OTU3580	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0
OTU3581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU3583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
OTU3585	0	0	0	0	0	0	0	0	0	0	0	0	1	10	18	8	9	2	1
OTU3587	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU359	0	0	46	110	27	64	45	122	0	0	0	0	0	0	0	0	0	0	0
OTU3590	0	0	0	0	0	0	0	0	0	0	0	10	30	101	43	33	80	19	50
OTU3593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
OTU3597	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
OTU3599	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU36	0	0	97	102	94	39	25	1	30	168	0	85942	739	3159	1570	5166	7870	3010	3078
OTU360	0	0	0	0	0	0	0	0	0	0	0	19	0	24	1	384	310	11	66
OTU3600	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	7	1	0
OTU3602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0
OTU3603	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3605	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3606	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
OTU3607	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	3	3	2
OTU3609	0	0	0	0	0	0	0	0	0	0	0	25	121	24	28	127	97	59	176
OTU361	0	0	118	93	78	26	104	50	33	46	0	0	0	0	0	0	0	0	0
OTU3610	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3611	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
OTU3613	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	4	0	0
OTU3614	0	0	0	0	0	0	0	0	0	0	0	0	7	5	0	4	1	4	0
OTU3616	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
OTU3617	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OTU3619	0	0	57	80	129	98	109	48	98	41	0	0	1	1	0	1	2	1	1
OTU362	0	0	0	0	0	0	0	0	0	0	0	0	38	110	33	1	23	344	5
OTU3620	0	0	11	5	14	25	18	8	15	6	0	0	0	0	0	0	0	0	0
OTU3623	0	0	1	2	1	1	1	0	3	1	0	0	0	0	0	0	0	0	0
OTU3625	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
OTU3626	0	0	4	11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1
OTU363	0	0	219	240	269	195	89	109	185	285	0	0	0	0	0	0	0	0	0
OTU3630	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
OTU3632	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0
OTU3633	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0
OTU3634	0	0	0	4	3	1	1	6	0	0	0	0	0	0	0	0	0	0	0
OTU3635	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
OTU3637	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	1	5
OTU3638	0	0	0	0	0	0	0	0	0	0	0	1	8	16	7	5	21	1	3
OTU364	0	0	53	154	50	19	49	86	0	1	0	0	0	0	0	0	0	0	3
OTU3641	0	0	0	0	0	0	0	0	0	0	0	1	1	4	0	1	3	4	0
OTU3643	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3644	0	0	0	0	0	0	0	0	0	0	0	29	3	3	10	5	16	13	8
OTU3645	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	4	1	0
OTU3647	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	2	0
OTU365	0	0	0	0	0	0	0	0	0	0	0	12	20	25	36	73	203	52	31
OTU3650	0	0	5	21	0	0	0	0	0	0	0	1	13	69	50	158	97	239	562
OTU3651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
OTU3652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1
OTU3653	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	0
OTU3656	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3658	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
OTU3660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3
OTU3662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU3663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	1	2
OTU3664	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	4	1	0
OTU3665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU3668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU3669	0	0	0	0	0	0	0	0	0	0	0	30	17	90	55	50	116	42	71
OTU367	0	0	94	91	70	18	0	197	163	0	0	16	4	10	6	13	2	1	0
OTU3670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU3671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
OTU3673	0	0	15	19	11	16	4	5	19	14	0	0	0	0	0	0	0	0	0
OTU3675	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
OTU3678	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU368	0	0	0	61	1	0	1	0	0	307	0	0	0	0	0	0	0	0	0
OTU3680	0	0	0	3	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3681	0	0	8	43	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3682	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0
OTU3683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU3687	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU369	0	0	0	0	0	0	0	0	0	0	0	0	0	3	25	33	516	35	15
OTU3690	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	1	2	3
OTU3692	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
OTU3693	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
OTU3694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	3
OTU3695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12	0	0
OTU3697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
OTU3699	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU37	1	0	7530	9057	7766	9761	4177	3700	2718	3654	0	3	0	0	7	25	128	123	19
OTU370	0	0	33	49	46	12	0	0	274	0	0	0	0	1	1	0	0	0	2
OTU3700	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	0	0
OTU3701	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
OTU3702	0	0	1	1	9	2	0	5	0	0	0	0	0	0	0	0	0	0	0
OTU3703	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3704	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
OTU3706	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	2	1	2	0
OTU3707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	0	1
OTU3709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0
OTU371	0	0	66	73	38	52	116	48	26	77	0	0	0	0	0	1	0	6	0
OTU3710	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	3
OTU3711	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3712	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3713	0	0	0	0	0	0	0	0	0	0	0	17	11	35	22	13	41	23	25
OTU3714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
OTU3715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU3716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
OTU3717	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
OTU3718	0	0	11	1	0	2	0	17	0	0	0	0	0	0	0	0	0	0	0
OTU372	0	0	0	41	0	22	0	32	0	0	0	30	0	9	30	298	34	31	39
OTU3720	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3721	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
OTU3724	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	2	0	2	0
OTU3726	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3727	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1
OTU3728	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3729	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3730	0	0	118	4961	132	32	56	27	45	91	0	0	0	0	0	1	0	1	2
OTU3731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
OTU3733	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3735	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3736	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3737	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3738	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3739	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU374	0	0	0	0	0	0	0	0	0	0	0	15	5	34	474	0	0	0	5
OTU3740	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3741	0	0	8	12	0	1	0	0	0	104	0	0	0	0	0	0	0	0	0
OTU3742	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0
OTU3743	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0
OTU3744	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
OTU3745	0	0	2	1	0	1	0	0	5	1	0	0	0	0	0	0	0	0	0
OTU3746	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3747	0	0	38	87	29	13	33	53	39	66	0	1	2	9	4	8	13	4	0
OTU3748	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
OTU3749	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU375	0	0	0	0	0	0	0	0	0	0	0	0	222	232	270	15	13	9	14
OTU3750	0	0	5	5	11	5	10	6	10	4	0	0	0	0	0	0	0	0	0
OTU3751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0
OTU3752	0	0	3	3	16	9	6	2	13	2	0	0	0	0	0	0	0	0	0
OTU3753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
OTU3754	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3755	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3756	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3757	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
OTU3759	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU376	0	0	95	83	58	44	18	39	60	299	0	0	0	0	0	0	0	0	4
OTU3760	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0
OTU3762	0	0	0	0	0	0	0	0	0	0	0	13	7	18	18	9	15	10	6
OTU3763	0	0	0	6	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3764	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
OTU3766	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	3	1	0
OTU3767	0	0	7	4	6	3	1	0	8	0	0	0	0	0	0	0	0	0	1
OTU3768	0	0	0	0	0	0	0	0	0	0	0	0	5	1	3	0	5	0	2
OTU3769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
OTU377	0	0	9	5	0	0	0	0	0	0	0	0	24	17	8	55	108	187	128
OTU3770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
OTU3771	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0
OTU3772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU3773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
OTU3774	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
OTU3775	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	1	1	1
OTU3776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
OTU3778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
OTU378	0	0	180	177	244	134	117	170	10	743	0	0	0	0	0	0	0	0	0
OTU3780	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0
OTU3781	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
OTU3784	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OTU3785	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3786	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3787	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3788	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3789	0	0	0	0	0	0	0	0	0	0	0	9	9	23	16	14	15	20	8
OTU379	0	0	12	168	28	11	35	20	35	116	0	0	0	0	0	0	0	0	0
OTU3790	0	0	0	0	0	0	0	0	0	0	0	1	4	18	12	5	12	0	7
OTU3791	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3792	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU3793	0	0	2	6	6	10	2	5	1	2	0	0	0	0	0	0	0	0	0
